place,time,pace,age,gender,location,state,divPlace,divTot
3663,94.0,9.4,24.0,F,Arlington VA,VA,481.0,974.0
8995,120.77,12.077,71.0,F,Rockville MD,MD,7.0,8.0
3840,88.65,8.865,30.0,M,Washington DC,DC,847.0,1490.0
3983,89.38,8.938000000000000,56.0,M,Manchester NH,NH,166.0,375.0
5987,102.27,10.227,28.0,F,Arlington VA,VA,1825.0,2782.0
6562,104.53,10.453,38.0,F,Halethorpe MD,MD,885.0,1367.0
1877,77.95,7.795,27.0,M,Arlington VA,VA,446.0,1457.0
8737,117.85,11.785,44.0,F,Arlington VA,VA,864.0,974.0
2436,81.2,8.12,19.0,M,Washington DC,DC,31.0,66.0
2375,80.8,8.08,26.0,M,Bethesda MD,MD,568.0,1457.0
8104,113.0,11.3,27.0,F,Washington DC,DC,2403.0,2782.0
1190,82.55,8.255,43.0,F,Camden NJ,NJ,117.0,974.0
2560,81.93,8.193,27.0,M,Baltimore MD,MD,606.0,1457.0
5758,100.67,10.067,37.0,M,Arlington VA,VA,876.0,1093.0
3714,94.2,9.42,26.0,F,Charlottesville VA,VA,1136.0,2782.0
5153,96.3,9.63,29.0,M,Washington DC,DC,1102.0,1457.0
5811,101.05,10.105,47.0,M,Arlington VA,VA,517.0,648.0
2444,81.23,8.123,40.0,M,McLean VA,VA,313.0,931.0
3696,94.13,9.413,35.0,F,Washington DC,DC,498.0,1367.0
3058,84.78,8.478,46.0,M,New York NY,NY,261.0,648.0
8577,116.45,11.645,26.0,F,Washington DC,DC,2529.0,2782.0
7642,109.92,10.992,43.0,F,Burke VA,VA,748.0,974.0
8398,115.08,11.508,52.0,F,Centreville VA,VA,339.0,397.0
4763,97.68,9.768,25.0,F,New York NY,NY,1486.0,2782.0
6118,104.13,10.413,27.0,M,Washington DC,DC,1279.0,1457.0
5709,101.1,10.11,22.0,F,Silver Spring MD,MD,681.0,974.0
185,61.35,6.135,41.0,M,Dunkirk MD,MD,12.0,931.0
8338,114.6,11.46,46.0,F,Fairfax VA,VA,462.0,554.0
9219,124.35,12.435,32.0,F,Falls Church VA,VA,2088.0,2228.0
5902,101.95,10.195,38.0,M,Centreville VA,VA,900.0,1093.0
5153,99.05,9.905,28.0,F,McDonald PA,PA,1596.0,2782.0
5900,101.87,10.187,49.0,F,Newark DE,DE,328.0,554.0
4462,96.78,9.678,30.0,F,Houma LA,LA,983.0,2228.0
664,78.15,7.815,43.0,F,Brooklyn NY,NY,58.0,974.0
974,80.93,8.093,32.0,F,Washington DC,DC,218.0,2228.0
5086,95.82,9.582,38.0,M,Jacksonville Beac FL,FL,783.0,1093.0
4280,96.1,9.61,49.0,F,Alexandria VA,VA,224.0,554.0
6389,103.9,10.39,32.0,F,Baltimore MD,MD,1428.0,2228.0
7175,140.23,14.023,65.0,M,Germantown MD,MD,78.0,79.0
1303,83.37,8.337,30.0,F,Washington DC,DC,295.0,2228.0
3750,94.33,9.433,32.0,F,New York NY,NY,811.0,2228.0
2363,80.73,8.073,33.0,M,Arlington VA,VA,513.0,1490.0
5685,100.08,10.008,38.0,M,Arlington VA,VA,868.0,1093.0
6695,112.53,11.253,52.0,M,Kensington MD,MD,460.0,483.0
1408,75.2,7.52,33.0,M,Alexandria VA,VA,341.0,1490.0
8193,113.68,11.368,31.0,F,Baltimore MD,MD,1858.0,2228.0
6638,104.85,10.485,55.0,F,Frederick MD,MD,124.0,236.0
7315,107.98,10.798,30.0,F,Charlottesville VA,VA,1637.0,2228.0
8242,114.02,11.402,57.0,F,Alexandria VA,VA,173.0,236.0
1196,73.5,7.35,53.0,M,Alexandria VA,VA,60.0,483.0
6247,105.7,10.57,38.0,M,Springfield VA,VA,951.0,1093.0
1678,85.65,8.565,36.0,F,North Wales PA,PA,213.0,1367.0
1733,77.18,7.718,45.0,M,Arlington VA,VA,151.0,648.0
6028,102.42,10.242,41.0,F,Arlington VA,VA,574.0,974.0
5004,98.52,9.852,24.0,F,Alexandria VA,VA,610.0,974.0
860,70.73,7.073,43.0,M,Boston MA,MA,90.0,931.0
758,79.13,7.9130000000000000,51.0,F,New York NY,NY,21.0,397.0
7983,112.15,11.215,32.0,F,Washington Dc DC,DC,1799.0,2228.0
685,69.02,6.902,46.0,M,Washington DC,DC,46.0,648.0
4846,94.4,9.44,21.0,M,Ellicott City MD,MD,248.0,347.0
1064,81.58,8.158,43.0,F,Rockville MD,MD,98.0,974.0
2858,90.9,9.09,28.0,F,Washington DC,DC,901.0,2782.0
4355,91.52,9.152,46.0,M,Bowie MD,MD,383.0,648.0
6973,120.25,12.025,41.0,M,Reston VA,VA,908.0,931.0
6041,103.25,10.325,35.0,M,Adelphi MD,MD,927.0,1093.0
9323,126.83,12.683,41.0,F,Bowie MD,MD,928.0,974.0
2039,78.87,7.887,40.0,M,Dunkirk MD,MD,257.0,931.0
1154,73.23,7.323000000000000,24.0,M,Washington DC,DC,77.0,347.0
8695,117.5,11.75,49.0,F,Falls Church VA,VA,483.0,554.0
98,66.9,6.69,31.0,F,Logan UT,UT,25.0,2228.0
6100,103.9,10.39,33.0,M,Horsham PA,PA,1290.0,1490.0
2805,83.38,8.338,33.0,M,Alexandria VA,VA,622.0,1490.0
893,71.03,7.103,37.0,M,Brooklyn NY,NY,118.0,1093.0
3642,93.93,9.393,24.0,F,Hershey PA,PA,477.0,974.0
2330,88.62,8.862,35.0,F,Springfield VA,VA,294.0,1367.0
9063,121.68,12.168,52.0,F,Bethesda MD,MD,367.0,397.0
2751,90.42,9.042,55.0,F,Ellicott City MD,MD,41.0,236.0
9566,133.45,13.345,41.0,F,Vienna VA,VA,955.0,974.0
2669,82.63,8.263,50.0,M,Presto PA,PA,166.0,483.0
635,77.83,7.783000000000000,25.0,F,Washington DC,DC,213.0,2782.0
32,53.65,5.365,26.0,M,Blacksburg VA,VA,16.0,1457.0
75,65.77,6.577000000000000,29.0,F,Philadelphia PA,PA,35.0,2782.0
4295,91.13,9.113,27.0,M,Arlington VA,VA,935.0,1457.0
8254,114.08,11.408,34.0,F,Washington DC,DC,1872.0,2228.0
4590,97.2,9.72,40.0,F,Alexandria VA,VA,433.0,974.0
2684,82.73,8.273,53.0,M,N Bellmore NY,NY,168.0,483.0
645,77.93,7.793000000000000,33.0,F,Germantown MD,MD,151.0,2228.0
4167,95.78,9.578,41.0,F,Alexandria VA,VA,391.0,974.0
392,74.93,7.4930000000000000,33.0,F,Alexandria VA,VA,86.0,2228.0
8524,115.93,11.593,32.0,F,Alexandria VA,VA,1933.0,2228.0
4531,97.0,9.7,45.0,F,Manassas VA,VA,233.0,554.0
6534,109.42,10.942,41.0,M,Silver Spring MD,MD,851.0,931.0
1937,78.27,7.827000000000000,41.0,M,Annandale VA,VA,241.0,931.0
3950,89.22,8.922,60.0,M,Silver Spring MD,MD,69.0,196.0
7013,106.58,10.658,27.0,F,Westiminster MD,MD,2135.0,2782.0
7171,138.7,13.87,46.0,M,Silver Spring MD,MD,646.0,648.0
9430,129.12,12.912,46.0,F,Bordentown NJ,NJ,529.0,554.0
4187,95.85,9.585,29.0,F,Severna Park MD,MD,1286.0,2782.0
5311,99.67,9.967,31.0,F,Alexandria VA,VA,1188.0,2228.0
2556,81.92,8.192,34.0,M,Washington DC,DC,570.0,1490.0
6775,105.4,10.54,47.0,F,Burke VA,VA,376.0,554.0
8375,114.98,11.498,28.0,F,Baltimore MD,MD,2473.0,2782.0
2482,89.25,8.925,21.0,F,Baltimore MD,MD,315.0,974.0
1065,81.62,8.162,45.0,F,Washington DC,DC,52.0,554.0
3120,85.03,8.503,39.0,M,Arlington VA,VA,474.0,1093.0
31,53.62,5.362,33.0,M,Philadelphia PA,PA,8.0,1490.0
7232,107.68,10.768,26.0,F,Woodbridge VA,VA,2198.0,2782.0
2205,79.75,7.975,53.0,M,Falls Church VA,VA,133.0,483.0
374,65.1,6.51,43.0,M,Pasadena MD,MD,34.0,931.0
8241,114.02,11.402,27.0,F,Westminster MD,MD,2436.0,2782.0
4814,94.22,9.422,57.0,M,Ipswich MA,MA,217.0,375.0
2701,82.83,8.283,23.0,M,Baltimore MD,MD,153.0,347.0
6558,109.83,10.983,37.0,M,Montgomery Villag MD,MD,1002.0,1093.0
359,74.45,7.445,29.0,F,Arlington VA,VA,124.0,2782.0
7131,131.87,13.187,47.0,M,Chagrin Falls OH,OH,643.0,648.0
1301,83.35,8.335,29.0,F,Arlington VA,VA,420.0,2782.0
6709,105.12,10.512,33.0,F,Sterling VA,VA,1495.0,2228.0
907,71.18,7.1180000000000000,37.0,M,Alexandria VA,VA,123.0,1093.0
1910,86.82,8.682,32.0,F,Bethesda MD,MD,424.0,2228.0
4112,95.62,9.562,38.0,F,Vienna VA,VA,554.0,1367.0
3615,93.85,9.385,33.0,F,Brooklyn NY,NY,782.0,2228.0
3701,94.15,9.415,53.0,F,Daytona Beach FL,FL,121.0,397.0
563,76.97,7.697,24.0,F,Washington DC,DC,81.0,974.0
8727,117.73,11.773,32.0,F,Baltimore MD,MD,1977.0,2228.0
6604,111.03,11.103,14.0,M,Herndon VA,VA,63.0,66.0
6756,105.33,10.533,51.0,F,Urbana MD,MD,235.0,397.0
5230,99.35,9.935,27.0,F,Washington DC,DC,1616.0,2782.0
1551,84.98,8.498,29.0,F,Washington DC,DC,498.0,2782.0
7157,107.33,10.733,37.0,F,Washington DC,DC,971.0,1367.0
475,75.95,7.595,25.0,F,Great Falls VA,VA,162.0,2782.0
134,59.85,5.985,30.0,M,Boston MA,MA,43.0,1490.0
4752,97.67,9.767,25.0,F,Washington DC,DC,1482.0,2782.0
4568,97.12,9.712,27.0,F,Baltimore MD,MD,1411.0,2782.0
3076,84.85,8.485,32.0,M,Springfield VA,VA,680.0,1490.0
3409,93.15,9.315,27.0,F,Conshohocken PA,PA,1061.0,2782.0
1701,85.83,8.583,30.0,F,Washington DC,DC,379.0,2228.0
5502,98.62,9.862,43.0,M,Washington DC,DC,716.0,931.0
3273,92.6,9.26,27.0,F,Crofton MD,MD,1031.0,2782.0
6411,103.98,10.398,39.0,F,Wilmington DE,DE,866.0,1367.0
4438,96.68,9.668,40.0,F,Woodbridge VA,VA,413.0,974.0
5717,100.35,10.035,53.0,M,Bethel Park PA,PA,374.0,483.0
2105,79.17,7.917000000000000,61.0,M,Washington DC,DC,28.0,196.0
6365,107.2,10.72,39.0,M,Arlington VA,VA,977.0,1093.0
8030,112.47,11.247,44.0,F,Manassas VA,VA,787.0,974.0
5999,102.32,10.232,29.0,F,Washington DC,DC,1831.0,2782.0
5249,99.42,9.942,43.0,F,Catonsville MD,MD,502.0,974.0
8504,115.77,11.577,23.0,F,Washington DC,DC,896.0,974.0
9104,122.42,12.242,49.0,F,Bowie MD,MD,506.0,554.0
2750,90.42,9.042,16.0,F,Washington DC,DC,30.0,83.0
482,66.75,6.675,45.0,M,Montgomery Villag MD,MD,34.0,648.0
5516,98.7,9.87,49.0,M,Riva MD,MD,480.0,648.0
4552,92.55,9.255,44.0,M,Woodbridge VA,VA,600.0,931.0
1921,78.22,7.822,30.0,M,Ashburn VA,VA,433.0,1490.0
709,69.3,6.93,35.0,M,Falls Church VA,VA,97.0,1093.0
6069,103.52,10.352,53.0,M,Monrovia MD,MD,401.0,483.0
9371,127.95,12.795,49.0,F,Pembroke Pines FL,FL,524.0,554.0
2846,83.6,8.36,43.0,M,Vienna VA,VA,366.0,931.0
2996,91.47,9.147,28.0,F,Mercersburg PA,PA,945.0,2782.0
6519,109.2,10.92,54.0,M,Cockeysville MD,MD,443.0,483.0
8465,115.52,11.552,40.0,F,Rockville MD,MD,829.0,974.0
3512,93.52,9.352,32.0,F,Arlington VA,VA,768.0,2228.0
5386,97.73,9.773,51.0,M,Woodstock MD,MD,356.0,483.0
3230,85.57,8.557,24.0,M,Fort Washington MD,MD,178.0,347.0
1890,78.0,7.8,52.0,M,Newport News VA,VA,112.0,483.0
9120,122.6,12.26,28.0,F,Alexandria VA,VA,2655.0,2782.0
6212,105.22,10.522,27.0,M,Frederick MD,MD,1299.0,1457.0
2012,87.33,8.733000000000000,34.0,F,Washington DC,DC,446.0,2228.0
4807,97.82,9.782,42.0,F,Mount Airy MD,MD,452.0,974.0
7067,106.88,10.688,28.0,F,Washington DC,DC,2153.0,2782.0
2177,87.97,8.797,27.0,F,Washington DC,DC,693.0,2782.0
181,61.2,6.12,22.0,M,Washington DC,DC,13.0,347.0
7646,109.92,10.992,32.0,F,Chevy Chase MD,MD,1714.0,2228.0
5424,100.1,10.01,34.0,F,Ellicott City MD,MD,1207.0,2228.0
6262,105.9,10.59,57.0,M,Philadelphia PA,PA,309.0,375.0
1540,75.92,7.592,40.0,M,Clifton VA,VA,183.0,931.0
813,70.28,7.028,28.0,M,Washington DC,DC,200.0,1457.0
6248,103.32,10.332,35.0,F,Washington DC,DC,844.0,1367.0
6380,103.87,10.387,70.0,F,Arlington VA,VA,4.0,8.0
3523,93.57,9.357,42.0,F,Arlington VA,VA,329.0,974.0
2174,79.57,7.957000000000000,41.0,M,Washington DC,DC,272.0,931.0
5593,99.38,9.938,49.0,M,Glen Echo MD,MD,485.0,648.0
4774,97.7,9.77,27.0,F,Washington DC,DC,1488.0,2782.0
7652,109.95,10.995,34.0,F,New York NY,NY,1716.0,2228.0
4198,95.88,9.588,24.0,F,Washington DC,DC,533.0,974.0
3952,89.23,8.923,34.0,M,Washington DC,DC,864.0,1490.0
3344,92.85,9.285,17.0,F,McLean VA,VA,40.0,83.0
4592,92.8,9.28,28.0,M,Washington DC,DC,995.0,1457.0
8471,115.53,11.553,32.0,F,Silver Spring MD,MD,1920.0,2228.0
2591,82.17,8.217,31.0,M,Alexandria VA,VA,575.0,1490.0
6842,115.98,11.598,25.0,M,Alexandria DC,DC,1404.0,1457.0
4121,90.15,9.015,34.0,M,Takoma Park MD,MD,903.0,1490.0
1544,75.93,7.593,44.0,M,Lorton VA,VA,184.0,931.0
6342,103.73,10.373,46.0,F,Baltimore MD,MD,348.0,554.0
1397,84.07,8.407,24.0,F,Alrington VA,VA,182.0,974.0
3725,94.23,9.423,36.0,F,Edgewood MD,MD,502.0,1367.0
6675,112.18,11.218,62.0,M,Potomac MD,MD,168.0,196.0
6581,104.63,10.463,28.0,F,Arlington VA,VA,2015.0,2782.0
4860,98.03,9.803,30.0,F,Fairfax VA,VA,1081.0,2228.0
5692,100.15,10.015,48.0,M,Oakton VA,VA,502.0,648.0
8317,114.42,11.442,30.0,F,Washington DC,DC,1890.0,2228.0
3377,93.0,9.3,23.0,F,Washington DC,DC,445.0,974.0
577,67.88,6.7880000000000000,30.0,M,Washington DC,DC,162.0,1490.0
2554,89.58,8.958,24.0,F,Washington DC,DC,322.0,974.0
6786,114.65,11.465,28.0,M,Silver Spring MD,MD,1393.0,1457.0
1257,74.0,7.4,40.0,M,Arlington VA,VA,137.0,931.0
1435,84.28,8.428000000000000,43.0,F,Baltimore MD,MD,138.0,974.0
8529,115.97,11.597,25.0,F,Baltimore MD,MD,2519.0,2782.0
4386,96.47,9.647,29.0,F,Washington DC,DC,1364.0,2782.0
1849,86.5,8.65,43.0,F,Tampa FL,FL,177.0,974.0
3969,89.32,8.932,41.0,M,Ashburn VA,VA,503.0,931.0
5515,100.45,10.045,31.0,F,Takoma Park MD,MD,1225.0,2228.0
3455,93.27,9.327,32.0,F,Arlington VA,VA,751.0,2228.0
6366,103.82,10.382,58.0,F,Tully NY,NY,118.0,236.0
3399,93.12,9.312,53.0,F,Parkton MD,MD,109.0,397.0
643,77.9,7.79,31.0,F,Arlington VA,VA,150.0,2228.0
891,80.28,8.028000000000000,30.0,F,Charlotte NC,NC,204.0,2228.0
6202,105.05,10.505,65.0,M,Wrightsville Beac NC,NC,44.0,79.0
163,69.75,6.975,28.0,F,Washington DC,DC,64.0,2782.0
6100,102.72,10.272,32.0,F,New York NY,NY,1349.0,2228.0
7969,112.05,11.205,32.0,F,Silver Spring MD,MD,1792.0,2228.0
2408,80.97,8.097000000000000,37.0,M,Santa Clara CA,CA,349.0,1093.0
9588,134.78,13.478,32.0,F,Astoria NY,NY,2191.0,2228.0
8731,117.78,11.778,35.0,F,Bethesda MD,MD,1205.0,1367.0
8716,117.63,11.763,34.0,F,Hampstead MD,MD,1974.0,2228.0
5722,100.38,10.038,39.0,M,Brielle NJ,NJ,871.0,1093.0
6429,108.03,10.803,54.0,M,Washington DC,DC,432.0,483.0
8324,114.48,11.448,27.0,F,Arlington VA,VA,2458.0,2782.0
1740,77.23,7.723,27.0,M,Washington DC,DC,419.0,1457.0
8058,112.72,11.272,30.0,F,Arlington VA,VA,1815.0,2228.0
5647,99.83,9.983,37.0,M,Falls Church VA,VA,863.0,1093.0
1504,84.62,8.462,36.0,F,Pittsburgh PA,PA,194.0,1367.0
1597,85.23,8.523,29.0,F,Centreville VA,VA,515.0,2782.0
4466,96.8,9.68,33.0,F,Washington DC,DC,984.0,2228.0
6619,111.3,11.13,63.0,M,South Riding VA,VA,164.0,196.0
9618,136.1,13.61,63.0,F,Leesburg VA,VA,89.0,93.0
5549,98.98,9.898,31.0,M,Germantown MD,MD,1187.0,1490.0
3027,91.63,9.163,22.0,F,Elkridge MD,MD,393.0,974.0
936,71.43,7.143,51.0,M,Woodbridge VA,VA,51.0,483.0
6694,105.07,10.507,38.0,F,Piscataway NJ,NJ,908.0,1367.0
3467,86.82,8.682,43.0,M,Alexandria VA,VA,442.0,931.0
1603,85.3,8.53,29.0,F,Montgomery Villag MD,MD,517.0,2782.0
2225,79.87,7.987,25.0,M,Arlington VA,VA,531.0,1457.0
5296,97.18,9.718,32.0,M,Washington DC,DC,1130.0,1490.0
2931,91.17,9.117,52.0,F,Atlanta GA,GA,95.0,397.0
4172,90.48,9.048,47.0,M,Kensington MD,MD,366.0,648.0
3155,92.08,9.208,28.0,F,Albany NY,NY,993.0,2782.0
723,78.78,7.878000000000000,51.0,F,Elkton MD,MD,20.0,397.0
8096,112.95,11.295,32.0,F,Wilmington DE,DE,1827.0,2228.0
6781,105.43,10.543,34.0,F,Ny NY,NY,1512.0,2228.0
6043,103.27,10.327,51.0,M,Alexandria VA,VA,396.0,483.0
5119,96.03,9.603,48.0,M,Silver Spring MD,MD,450.0,648.0
6306,103.57,10.357,26.0,F,Arlington VA,VA,1923.0,2782.0
169,70.1,7.01,26.0,F,Norfolk VA,VA,67.0,2782.0
5146,96.22,9.622,31.0,M,Vienna VA,VA,1097.0,1490.0
1594,76.27,7.627000000000000,25.0,M,Washington DC,DC,383.0,1457.0
9381,128.13,12.813,48.0,F,Waldorf MD,MD,525.0,554.0
4037,95.32,9.532,51.0,F,Alexandria VA,VA,131.0,397.0
3688,94.1,9.41,22.0,F,Owings Mills MD,MD,485.0,974.0
7538,109.2,10.92,26.0,F,Alexandria VA,VA,2275.0,2782.0
4913,94.8,9.48,28.0,M,Highland MD,MD,1058.0,1457.0
7996,112.2,11.22,23.0,F,Washington DC,DC,867.0,974.0
3289,85.85,8.585,29.0,M,Washington DC,DC,734.0,1457.0
5708,101.1,10.11,36.0,F,Alexandria VA,VA,770.0,1367.0
9531,131.98,13.198,60.0,F,W Newton MA,MA,84.0,93.0
501,67.02,6.702000000000000,26.0,M,Alexandria VA,VA,130.0,1457.0
6840,105.77,10.577,30.0,F,Hampstead MD,MD,1525.0,2228.0
3959,95.1,9.51,26.0,F,Washington DC,DC,1220.0,2782.0
8141,113.25,11.325,30.0,F,Washington DC,DC,1844.0,2228.0
3807,94.55,9.455,37.0,F,Vienna VA,VA,514.0,1367.0
6529,104.45,10.445,25.0,F,Baltimore MD,MD,1991.0,2782.0
5889,101.85,10.185,56.0,M,Austin TX,TX,288.0,375.0
6385,107.52,10.752,38.0,M,Washington DC,DC,982.0,1093.0
2045,87.48,8.748,25.0,F,Arlington VA,VA,657.0,2782.0
1549,75.95,7.595,59.0,M,Arlington VA,VA,52.0,375.0
3153,85.2,8.52,31.0,M,Washington DC,DC,700.0,1490.0
2375,88.8,8.88,27.0,F,Arlington VA,VA,748.0,2782.0
5032,98.62,9.862,43.0,F,Dedham MA,MA,486.0,974.0
6914,106.12,10.612,30.0,F,Bethesda MD,MD,1540.0,2228.0
6047,103.32,10.332,27.0,M,Washington DC,DC,1265.0,1457.0
5800,101.47,10.147,32.0,F,New York NY,NY,1290.0,2228.0
949,71.57,7.157,36.0,M,Arlington VA,VA,130.0,1093.0
2946,91.23,9.123,33.0,F,New York NY,NY,645.0,2228.0
5799,100.95,10.095,48.0,M,Washington DC,DC,513.0,648.0
2368,88.78,8.878,27.0,F,Arlington VA,VA,746.0,2782.0
7665,110.02,11.002,23.0,F,Washington DC,DC,834.0,974.0
3243,85.65,8.565,39.0,M,Huntingtown MD,MD,488.0,1093.0
6000,102.92,10.292,30.0,M,Charlottesville VA,VA,1274.0,1490.0
3722,94.23,9.423,28.0,F,Odenton MD,MD,1139.0,2782.0
5294,99.6,9.96,40.0,F,"Washington, Dc DC",DC,508.0,974.0
1297,83.3,8.33,38.0,F,New Market MD,MD,162.0,1367.0
6266,103.42,10.342,23.0,F,Fairfax VA,VA,732.0,974.0
1374,83.83,8.383,40.0,F,South Riding VA,VA,134.0,974.0
962,80.77,8.077,35.0,F,Bristow VA,VA,115.0,1367.0
6825,115.62,11.562,49.0,M,Alexandria VA,VA,611.0,648.0
5887,101.83,10.183,29.0,M,Leesburg VA,VA,1237.0,1457.0
2006,78.67,7.867000000000000,24.0,M,Arlington VA,VA,122.0,347.0
4844,94.38,9.438,32.0,M,Centreville VA,VA,1037.0,1490.0
4495,92.27,9.227,40.0,M,McLean VA,VA,590.0,931.0
5320,99.7,9.97,27.0,F,Alexandria VA,VA,1640.0,2782.0
5448,100.17,10.017,29.0,F,Washington DC,DC,1683.0,2782.0
2336,80.53,8.053000000000000,57.0,M,Laytonsville MD,MD,82.0,375.0
1181,82.5,8.25,24.0,F,Bayonne NJ,NJ,160.0,974.0
2508,89.38,8.938000000000000,34.0,F,Alexandria VA,VA,555.0,2228.0
1023,81.33,8.133,36.0,F,Annapolis MD,MD,126.0,1367.0
6270,106.02,10.602,26.0,M,Annandale VA,VA,1310.0,1457.0
6919,118.73,11.873,31.0,M,Brooklyn NY,NY,1440.0,1490.0
191,61.47,6.147,28.0,M,Greenville NC,NC,59.0,1457.0
7734,110.43,11.043,31.0,F,Catonsville MD,MD,1738.0,2228.0
1290,74.3,7.43,35.0,M,Washington DC,DC,195.0,1093.0
1045,81.45,8.145,28.0,F,Arlington VA,VA,338.0,2782.0
6122,102.78,10.278,56.0,F,Gambrills MD,MD,108.0,236.0
2521,89.42,8.942,32.0,F,Gaithersburg MD,MD,560.0,2228.0
6885,117.4,11.74,24.0,M,Raleigh NC,NC,342.0,347.0
1886,86.7,8.67,34.0,F,Silver Spring MD,MD,415.0,2228.0
5614,100.8,10.08,24.0,F,Alexandria VA,VA,674.0,974.0
2722,82.93,8.293,46.0,M,Silver Spring MD,MD,233.0,648.0
8555,116.22,11.622,31.0,F,Glen Allen VA,VA,1936.0,2228.0
491,76.08,7.608,45.0,F,Lexington Park MD,MD,25.0,554.0
7893,111.45,11.145,29.0,F,Philadelphia PA,PA,2353.0,2782.0
7424,108.55,10.855,27.0,F,Washington DC,DC,2243.0,2782.0
4989,98.47,9.847,34.0,F,Sterling VA,VA,1112.0,2228.0
3783,94.45,9.445,30.0,F,Calistoga CA,CA,821.0,2228.0
3319,92.75,9.275,47.0,F,Washington DC,DC,167.0,554.0
1188,73.43,7.343,27.0,M,Washington AL,AL,282.0,1457.0
6870,117.03,11.703,24.0,M,Philadelphia. PA,PA,341.0,347.0
1417,84.17,8.417,24.0,F,Arlington VA,VA,184.0,974.0
8095,112.95,11.295,34.0,F,Washington DC,DC,1826.0,2228.0
4357,96.35,9.635,28.0,F,Arlington VA,VA,1353.0,2782.0
4555,97.08,9.708,56.0,F,Washington Dc DC,DC,68.0,236.0
431,75.45,7.545,27.0,F,Washington DC,DC,145.0,2782.0
1951,78.32,7.832000000000000,24.0,M,Arlington VA,VA,117.0,347.0
5503,100.37,10.037,30.0,F,Washington DC,DC,1222.0,2228.0
7103,130.12,13.012,33.0,M,Belcamp MD,MD,1473.0,1490.0
6994,121.37,12.137,46.0,M,Fort Belvoir VA,VA,625.0,648.0
446,66.2,6.62,37.0,M,Arlington VA,VA,59.0,1093.0
2376,80.82,8.082,25.0,M,Chevy Chase MD,MD,569.0,1457.0
6849,116.28,11.628,48.0,M,Fairfax VA,VA,615.0,648.0
5240,99.38,9.938,31.0,F,Mount Airy MD,MD,1169.0,2228.0
78,57.42,5.742000000000000,45.0,M,Chevy Chase MD,MD,6.0,648.0
2589,89.75,8.975,40.0,F,Annapolis MD,MD,249.0,974.0
7481,108.87,10.887,31.0,F,Washington DC,DC,1674.0,2228.0
4257,96.03,9.603,31.0,F,New York NY,NY,938.0,2228.0
4254,90.88,9.088,57.0,M,Maplewood NJ,NJ,184.0,375.0
6595,104.7,10.47,32.0,F,Tewksbury MA,MA,1470.0,2228.0
5404,97.87,9.787,28.0,M,Washington Dc DC,DC,1142.0,1457.0
2175,87.97,8.797,54.0,F,Mt.Prospect IL,IL,68.0,397.0
7010,122.12,12.212,51.0,M,Fairfax VA,VA,476.0,483.0
836,70.5,7.05,38.0,M,Arlington VA,VA,112.0,1093.0
4627,97.3,9.73,29.0,F,Washington DC,DC,1438.0,2782.0
1685,85.68,8.568,26.0,F,Longmeadow MA,MA,545.0,2782.0
4972,98.42,9.842,40.0,F,Washington DC,DC,474.0,974.0
823,70.38,7.0380000000000000,31.0,M,Woodbridge VA,VA,215.0,1490.0
4384,96.47,9.647,34.0,F,Washington DC,DC,964.0,2228.0
4820,94.23,9.423,30.0,M,Philadelphia PA,PA,1028.0,1490.0
4589,92.77,9.277,36.0,M,Fairfax VA,VA,711.0,1093.0
6242,103.3,10.33,33.0,F,Severn MD,MD,1397.0,2228.0
1399,75.12,7.512,40.0,M,Vauxhall NJ,NJ,159.0,931.0
691,69.07,6.907,19.0,M,Parma OH,OH,14.0,66.0
5645,99.82,9.982,33.0,M,Washington DC,DC,1210.0,1490.0
9451,129.72,12.972,26.0,F,Silver Spring MD,MD,2725.0,2782.0
2671,90.12,9.012,41.0,F,Blacksburg VA,VA,259.0,974.0
4392,91.75,9.175,50.0,M,Vienna VA,VA,286.0,483.0
3321,86.03,8.603,46.0,M,Kensington MD,MD,292.0,648.0
6175,104.67,10.467,32.0,M,Frederick MD,MD,1307.0,1490.0
454,75.68,7.568,29.0,F,Alexandria VA,VA,153.0,2782.0
9425,129.0,12.9,60.0,F,Alexandria VA,VA,81.0,93.0
1965,78.37,7.8370000000000000,28.0,M,Washington DC,DC,467.0,1457.0
3740,94.28,9.428,33.0,F,Philadelphia PA,PA,809.0,2228.0
842,79.78,7.978,28.0,F,Washington DC,DC,279.0,2782.0
7400,108.42,10.842,33.0,F,Waldorf MD,MD,1658.0,2228.0
1724,85.95,8.595,28.0,F,Arlington VA,VA,554.0,2782.0
2080,79.05,7.905,45.0,M,Washington DC,DC,183.0,648.0
7148,134.33,13.433,33.0,M,Washington DC,DC,1482.0,1490.0
3110,84.98,8.498,27.0,M,Washington DC,DC,697.0,1457.0
7032,123.52,12.352,28.0,M,Milton DE,DE,1441.0,1457.0
3640,87.68,8.768000000000000,30.0,M,Bristol PA,PA,805.0,1490.0
8346,114.65,11.465,28.0,F,Silver Spring MD,MD,2467.0,2782.0
57,64.23,6.423000000000000,29.0,F,Brooklyn NY,NY,31.0,2782.0
5370,99.9,9.99,37.0,F,Export PA,PA,722.0,1367.0
2558,81.93,8.193,41.0,M,Springfield VA,VA,327.0,931.0
6818,105.63,10.563,39.0,F,Fairfax VA,VA,920.0,1367.0
3332,86.1,8.61,34.0,M,Camp Hill PA,PA,732.0,1490.0
2876,83.77,8.377,28.0,M,Washington DC,DC,656.0,1457.0
